"Series Name,""Country Name"",""2000"",""2001"",""2002"",""2003"",""2004"",""2005"",""2006"",""2007 "",""2008"",""2009"",""2010"",""2011"",""2012"",""2013"",""2014"",""2015"",""2016"",""2017"",""2018"",""2019"""
"Inflation (annual %),""United States"",""3.37685727149935"",""2.82617111885402"",""1.58603162650603"",""2.27009497336113"",""2.67723669309173"",""3.39274684549547"",""3.22594410070407"",""2.85267248150136"",""3.83910029665101"",""-0.35554626629975"",""1.64004344238989"",""3.15684156862206"",""2.06933726526059"",""1.46483265562714"",""1.62222297740821"",""0.118627135552435"",""1.26158320570537"",""2.13011000365963"",""2.44258329692818"",""1.81221007526015"""
"Inflation (annual %),""Ukraine"",""28.2030972388552"",""11.958808539046"",""0.757420846392867"",""5.17967781908312"",""9.0480678605089"",""13.5695764909248"",""9.05252491133255"",""12.8387796190181"",""25.226461707384"",""15.8811924594476"",""9.37293105078976"",""7.95572466274646"",""0.568727971803899"",""-0.238948626045408"",""12.0718562874252"",""48.6998646434423"",""13.9127101997796"",""14.4383227488749"",""10.9518559353179"",""7.8867174561113"""
